wavelength,excitation,dichroic,emission
662.4,1.00E-07,0.99013,0.99042
662.6,1.00E-07,0.99103,0.98979
662.8,1.00E-07,0.99163,0.98914
663,1.00E-07,0.99038,0.9883
663.2,1.00E-07,0.98878,0.98783
663.4,1.00E-07,0.98697,0.9876
663.6,1.00E-07,0.98787,0.98731
663.8,1.00E-07,0.99131,0.98703
664,1.00E-07,0.98988,0.98762
664.2,1.00E-07,0.98746,0.98808
664.4,1.00E-07,0.98561,0.98843
664.6,1.00E-07,0.9862,0.98912
664.8,1.00E-07,0.98716,0.9899
665,1.00E-07,0.98574,0.99068
665.2,1.00E-07,0.98573,0.99156
665.4,1.00E-07,0.98496,0.99229
665.6,1.00E-07,0.98419,0.99308
665.8,1.00E-07,0.98285,0.994
666,1.00E-07,0.98256,0.99424
666.2,1.00E-07,0.98183,0.99514
666.4,1.00E-07,0.98133,0.99507
666.6,1.00E-07,0.98135,0.99528
666.8,1.00E-07,0.98117,0.99513
667,1.00E-07,0.98124,0.99479
667.2,1.00E-07,0.98084,0.99405
667.4,1.00E-07,0.98051,0.99374
667.6,1.00E-07,0.9809,0.99313
667.8,1.00E-07,0.97998,0.99175
668,1.00E-07,0.97999,0.99118
668.2,1.00E-07,0.97854,0.99008
668.4,1.00E-07,0.97897,0.98902
668.6,1.00E-07,0.98074,0.988
668.8,1.00E-07,0.98096,0.9867
669,1.00E-07,0.97916,0.98664
669.2,1.00E-07,0.9769,0.98591
669.4,1.00E-07,0.97654,0.98526
669.6,1.00E-07,0.97718,0.98511
669.8,1.00E-07,0.97633,0.98497
670,1.00E-07,0.97713,0.98517
670.2,1.00E-07,0.9773,0.98598
670.4,1.00E-07,0.97552,0.98634
670.6,1.00E-07,0.97505,0.98672
670.8,1.00E-07,0.97612,0.98755
671,1.00E-07,0.97619,0.9882
671.2,1.00E-07,0.97611,0.98943
671.4,1.00E-07,0.97639,0.99041
671.6,1.00E-07,0.97613,0.99096
671.8,1.00E-07,0.9755,0.99237
672,1.00E-07,0.97598,0.99324
672.2,1.00E-07,0.97496,0.994
672.4,1.00E-07,0.97572,0.99471
672.6,1.00E-07,0.97776,0.99581
672.8,1.00E-07,0.97551,0.99586
673,1.00E-07,0.97517,0.99582
673.2,1.00E-07,0.97552,0.99621
673.4,1.00E-07,0.97665,0.99628
673.6,1.00E-07,0.97895,0.99611
673.8,1.00E-07,0.98127,0.99652
674,1.00E-07,0.98167,0.99583
674.2,1.00E-07,0.98077,0.99606
674.4,1.00E-07,0.98092,0.99571
674.6,1.00E-07,0.98137,0.9956
674.8,1.00E-07,0.98235,0.99502
675,1.00E-07,0.98267,0.9947
675.2,1.00E-07,0.98411,0.9945
675.4,1.00E-07,0.98511,0.99399
675.6,1.00E-07,0.98475,0.99384
675.8,1.00E-07,0.98359,0.99379
676,1.00E-07,0.98316,0.99341
676.2,1.00E-07,0.98563,0.99345
676.4,1.00E-07,0.98609,0.99332
676.6,1.00E-07,0.98626,0.99331
676.8,1.00E-07,0.98578,0.99355
677,1.00E-07,0.98527,0.99382
677.2,1.00E-07,0.98446,0.99401
677.4,1.00E-07,0.98536,0.99373
677.6,1.00E-07,0.98692,0.99395
677.8,1.00E-07,0.98721,0.99407
678,1.00E-07,0.9873,0.9941
678.2,1.00E-07,0.98727,0.99459
678.4,1.00E-07,0.98835,0.99469
678.6,1.00E-07,0.98753,0.99455
678.8,1.00E-07,0.9857,0.9947
679,1.00E-07,0.98548,0.99446
679.2,1.00E-07,0.9887,0.99428
679.4,1.00E-07,0.98701,0.99411
679.6,1.00E-07,0.98813,0.99413
679.8,1.00E-07,0.98771,0.99378
680,1.00E-07,0.98664,0.99331
680.2,1.00E-07,0.98684,0.99372
680.4,1.00E-07,0.98647,0.99358
680.6,1.00E-07,0.98686,0.99359
680.8,1.00E-07,0.98702,0.99391
681,1.00E-07,0.98715,0.99374
681.2,1.00E-07,0.98873,0.99415
681.4,1.00E-07,0.9887,0.99419
681.6,1.00E-07,0.98778,0.99429
681.8,1.00E-07,0.98764,0.99496
682,1.00E-07,0.98594,0.995
682.2,1.01E-07,0.98615,0.9954
682.4,1.03E-07,0.98589,0.99584
682.6,1.05E-07,0.98493,0.99631
682.8,1.07E-07,0.98585,0.99671
683,1.09E-07,0.98513,0.99699
683.2,1.11E-07,0.98225,0.99678
683.4,1.14E-07,0.98069,0.99715
683.6,1.16E-07,0.98013,0.99724
683.8,1.18E-07,0.97976,0.99684
684,1.21E-07,0.98012,0.99636
684.2,1.23E-07,0.97989,0.99605
684.4,1.25E-07,0.97938,0.99561
684.6,1.28E-07,0.97934,0.99527
684.8,1.31E-07,0.97785,0.99423
685,1.31E-07,0.97784,0.99387
685.2,1.29E-07,0.97617,0.99303
685.4,1.27E-07,0.97569,0.99193
685.6,1.25E-07,0.97257,0.99113
685.8,1.24E-07,0.97126,0.99051
686,1.22E-07,0.97208,0.98994
686.2,1.20E-07,0.97275,0.98911
686.4,1.18E-07,0.97193,0.98867
686.6,1.16E-07,0.97224,0.98773
686.8,1.15E-07,0.9711,0.98768
687,1.13E-07,0.96899,0.98746
687.2,1.11E-07,0.96771,0.9874
687.4,1.09E-07,0.96723,0.9872
687.6,1.08E-07,0.96916,0.98771
687.8,1.06E-07,0.96924,0.9877
688,1.04E-07,0.96979,0.98803
688.2,1.03E-07,0.96981,0.98888
688.4,1.01E-07,0.97084,0.98985
688.6,1.00E-07,0.96725,0.99033
688.8,1.00E-07,0.96802,0.99137
689,1.00E-07,0.96813,0.99227
689.2,1.00E-07,0.96953,0.99247
689.4,1.00E-07,0.97077,0.99345
689.6,1.00E-07,0.97177,0.99424
689.8,1.00E-07,0.97192,0.99468
690,1.00E-07,0.97165,0.99509
690.2,1.00E-07,0.96991,0.99568
690.4,1.00E-07,0.97191,0.99582
690.6,1.00E-07,0.97214,0.99592
690.8,1.00E-07,0.97176,0.99617
691,1.00E-07,0.97344,0.99627
691.2,1.00E-07,0.97497,0.99597
691.4,1.00E-07,0.97444,0.99538
691.6,1.00E-07,0.97557,0.99526
691.8,1.00E-07,0.98004,0.99469
692,1.00E-07,0.98028,0.99431
692.2,1.00E-07,0.98085,0.99389
692.4,1.00E-07,0.98228,0.99355
692.6,1.00E-07,0.98518,0.99281
692.8,1.00E-07,0.98626,0.99271
693,1.00E-07,0.98665,0.99234
693.2,1.00E-07,0.98682,0.99259
693.4,1.00E-07,0.9858,0.99215
693.6,1.00E-07,0.98516,0.99216
693.8,1.00E-07,0.98625,0.9924
694,1.00E-07,0.98591,0.99262
694.2,1.00E-07,0.98413,0.99222
694.4,1.00E-07,0.98297,0.99288
694.6,1.00E-07,0.98276,0.99306
694.8,1.00E-07,0.98478,0.99342
695,1.00E-07,0.98463,0.99378
695.2,1.00E-07,0.98467,0.99399
695.4,1.00E-07,0.98488,0.99423
695.6,1.00E-07,0.98545,0.9946
695.8,1.00E-07,0.98483,0.99462
696,1.00E-07,0.98295,0.99459
696.2,1.00E-07,0.98245,0.99469
696.4,1.00E-07,0.98431,0.9944
696.6,1.00E-07,0.98169,0.99439
696.8,1.00E-07,0.9798,0.99394
697,1.00E-07,0.98101,0.99401
697.2,1.00E-07,0.9802,0.99337
697.4,1.00E-07,0.97851,0.9933
697.6,1.00E-07,0.97854,0.99294
697.8,1.00E-07,0.97918,0.99243
698,1.00E-07,0.97958,0.992
698.2,1.00E-07,0.98017,0.99139
698.4,1.00E-07,0.9801,0.99121
698.6,1.00E-07,0.97942,0.99079
698.8,1.00E-07,0.98197,0.99083
699,1.00E-07,0.98186,0.99083
699.2,1.00E-07,0.98089,0.99089
699.4,1.00E-07,0.97799,0.99102
699.6,1.00E-07,0.97739,0.99122
699.8,1.00E-07,0.9782,0.99203
700,1.00E-07,0.98068,0.99202
700.2,1.00E-07,0.98144,0.99303
700.4,1.00E-07,0.98288,0.99318
700.6,1.00E-07,0.9826,0.9941
700.8,1.00E-07,0.9822,0.99492
701,1.00E-07,0.98211,0.99574
701.2,1.00E-07,0.98229,0.99638
701.4,1.00E-07,0.98259,0.99685
701.6,1.00E-07,0.98427,0.99754
701.8,1.00E-07,0.98567,0.99764
702,1.00E-07,0.98699,0.99849
702.2,1.00E-07,0.9869,0.99818
702.4,1.00E-07,0.98644,0.99779
702.6,1.00E-07,0.9852,0.99831
702.8,1.00E-07,0.98423,0.99747
703,1.00E-07,0.98572,0.99706
703.2,1.00E-07,0.98625,0.99632
703.4,1.00E-07,0.98493,0.99546
703.6,1.00E-07,0.98411,0.99458
703.8,1.00E-07,0.98451,0.99315
704,1.00E-07,0.98291,0.99207
704.2,1.00E-07,0.98235,0.99062
704.4,1.00E-07,0.98237,0.98987
704.6,1.00E-07,0.98284,0.98881
704.8,1.00E-07,0.98478,0.98773
705,1.00E-07,0.98516,0.98684
705.2,1.00E-07,0.98398,0.98564
705.4,1.00E-07,0.98242,0.98475
705.6,1.00E-07,0.98257,0.98401
705.8,1.00E-07,0.98168,0.98395
706,1.00E-07,0.98291,0.98431
706.2,1.00E-07,0.98337,0.9845
706.4,1.00E-07,0.98505,0.98464
706.6,1.00E-07,0.98343,0.98491
706.8,1.00E-07,0.98164,0.98595
707,1.00E-07,0.98232,0.98662
707.2,1.00E-07,0.98258,0.98807
707.4,1.00E-07,0.98242,0.98888
707.6,1.00E-07,0.97912,0.98999
707.8,1.00E-07,0.97764,0.99119
708,1.00E-07,0.97925,0.99282
708.2,1.00E-07,0.97546,0.99387
708.4,1.00E-07,0.97539,0.9953
708.6,1.00E-07,0.97456,0.99592
708.8,1.00E-07,0.97448,0.99713
709,1.00E-07,0.97411,0.99737
709.2,1.00E-07,0.97285,0.99842
709.4,1.00E-07,0.97278,0.99833
709.6,1.00E-07,0.97553,0.99857
709.8,1.00E-07,0.97401,0.99827
710,1.00E-07,0.96989,0.99787
710.2,1.00E-07,0.96886,0.99727
710.4,1.00E-07,0.96979,0.99638
710.6,1.00E-07,0.9707,0.99559
710.8,1.00E-07,0.96885,0.99502
711,1.00E-07,0.96991,0.99315
711.2,1.00E-07,0.97089,0.99214
711.4,1.00E-07,0.97091,0.99076
711.6,1.00E-07,0.97082,0.9897
711.8,1.00E-07,0.97241,0.98803
712,1.00E-07,0.97117,0.98704
712.2,1.00E-07,0.97096,0.98592
712.4,1.00E-07,0.97048,0.98518
712.6,1.00E-07,0.97153,0.98435
712.8,1.00E-07,0.97337,0.98357
713,1.00E-07,0.97223,0.98421
713.2,1.00E-07,0.97237,0.9835
713.4,1.00E-07,0.9724,0.98363
713.6,1.00E-07,0.97331,0.98394
713.8,1.00E-07,0.97477,0.98431
714,1.00E-07,0.97436,0.98486
714.2,1.00E-07,0.97532,0.98598
714.4,1.00E-07,0.97724,0.98691
714.6,1.00E-07,0.97703,0.98825
714.8,1.00E-07,0.97895,0.98937
715,1.00E-07,0.9817,0.99025
715.2,1.00E-07,0.98078,0.99172
715.4,1.00E-07,0.98,0.99248
715.6,1.00E-07,0.98211,0.99361
715.8,1.00E-07,0.98096,0.99405
716,1.00E-07,0.98124,0.99527
716.2,1.00E-07,0.98313,0.99599
716.4,1.00E-07,0.98361,0.99656
716.6,1.00E-07,0.98464,0.99728
716.8,1.00E-07,0.98727,0.99716
717,1.00E-07,0.98758,0.99712
717.2,1.00E-07,0.98756,0.997
717.4,1.00E-07,0.9889,0.99682
717.6,1.00E-07,0.98928,0.99549
717.8,1.00E-07,0.98976,0.99465
718,1.00E-07,0.99047,0.99392
718.2,1.00E-07,0.9931,0.99265
718.4,1.00E-07,0.99269,0.99201
718.6,1.00E-07,0.99203,0.99105
718.8,1.00E-07,0.99226,0.99025
719,1.00E-07,0.99366,0.98884
719.2,1.00E-07,0.99454,0.98801
719.4,1.00E-07,0.99544,0.98721
719.6,1.00E-07,0.994,0.98631
719.8,1.00E-07,0.99136,0.98581
720,1.00E-07,0.98852,0.98507
720.2,1.00E-07,0.98837,0.98492
720.4,1.00E-07,0.98684,0.98484
720.6,1.00E-07,0.98801,0.98445
720.8,1.00E-07,0.98711,0.98468
721,1.00E-07,0.98795,0.98536
721.2,1.00E-07,0.98647,0.98646
721.4,1.00E-07,0.98513,0.98657
721.6,1.00E-07,0.98457,0.98686
721.8,1.00E-07,0.98329,0.98805
722,1.00E-07,0.98283,0.98879
722.2,1.00E-07,0.98145,0.98963
722.4,1.00E-07,0.98158,0.99075
722.6,1.00E-07,0.98119,0.99117
722.8,1.00E-07,0.97911,0.99245
723,1.00E-07,0.97924,0.9929
723.2,1.00E-07,0.97858,0.99338
723.4,1.00E-07,0.98015,0.99403
723.6,1.00E-07,0.98162,0.99446
723.8,1.00E-07,0.98303,0.99453
724,1.00E-07,0.98168,0.99511
724.2,1.00E-07,0.98295,0.99513
724.4,1.00E-07,0.98239,0.99462
724.6,1.00E-07,0.98151,0.99479
724.8,1.00E-07,0.98203,0.99398
725,1.00E-07,0.982,0.99395
725.2,1.00E-07,0.98091,0.99354
725.4,1.00E-07,0.98028,0.99318
725.6,1.00E-07,0.98336,0.9926
725.8,1.00E-07,0.98597,0.99212
726,1.00E-07,0.98619,0.99238
726.2,1.00E-07,0.98667,0.99155
726.4,1.00E-07,0.98978,0.99144
726.6,1.00E-07,0.98928,0.99119
726.8,1.00E-07,0.98949,0.99092
727,1.00E-07,0.99111,0.99085
727.2,1.00E-07,0.99053,0.99126
727.4,1.00E-07,0.99069,0.9913
727.6,1.00E-07,0.99261,0.99134
727.8,1.00E-07,0.99238,0.99146
728,1.00E-07,0.9923,0.99177
728.2,1.00E-07,0.99238,0.99225
728.4,1.00E-07,0.99205,0.99278
728.6,1.00E-07,0.99138,0.9933
728.8,1.00E-07,0.99348,0.99405
729,1.00E-07,0.9944,0.99458
729.2,1.00E-07,0.99408,0.99513
729.4,1.00E-07,0.99305,0.99561
729.6,1.00E-07,0.99304,0.99594
729.8,1.00E-07,0.9936,0.99648
730,1.00E-07,0.99579,0.99673
730.2,1.00E-07,0.99414,0.99657
730.4,1.00E-07,0.9908,0.99685
730.6,1.00E-07,0.98905,0.99688
730.8,1.00E-07,0.98814,0.99733
731,1.00E-07,0.98783,0.9971
731.2,1.00E-07,0.98491,0.99666
731.4,1.00E-07,0.98459,0.99601
731.6,1.00E-07,0.98374,0.99546
731.8,1.00E-07,0.98192,0.99541
732,1.00E-07,0.98225,0.99463
732.2,1.00E-07,0.98124,0.99397
732.4,1.00E-07,0.98071,0.99373
732.6,1.00E-07,0.98146,0.99297
732.8,1.00E-07,0.97972,0.9924
733,1.00E-07,0.98006,0.99187
733.2,1.00E-07,0.97927,0.99156
733.4,1.00E-07,0.97944,0.9914
733.6,1.00E-07,0.97982,0.99106
733.8,1.00E-07,0.97905,0.99133
734,1.00E-07,0.97929,0.99117
734.2,1.00E-07,0.97989,0.99139
734.4,1.00E-07,0.98215,0.99131
734.6,1.00E-07,0.98262,0.99112
734.8,1.00E-07,0.9819,0.99224
735,1.00E-07,0.98032,0.99227
735.2,1.00E-07,0.98281,0.99285
735.4,1.00E-07,0.98423,0.9931
735.6,1.00E-07,0.98315,0.99378
735.8,1.00E-07,0.98228,0.99438
736,1.00E-07,0.98495,0.99494
736.2,1.00E-07,0.98391,0.99526
736.4,1.00E-07,0.98314,0.99549
736.6,1.00E-07,0.9844,0.99602
736.8,1.00E-07,0.98622,0.99599
737,1.00E-07,0.98551,0.99597
737.2,1.00E-07,0.98751,0.99614
737.4,1.00E-07,0.98757,0.99641
737.6,1.00E-07,0.98849,0.99595
737.8,1.00E-07,0.9925,0.9953
738,1.00E-07,0.99418,0.99627
738.2,1.00E-07,0.99375,0.99537
738.4,1.00E-07,0.99394,0.99474
738.6,1.00E-07,0.99409,0.99386
738.8,1.00E-07,0.99366,0.99296
739,1.00E-07,0.99228,0.99168
739.2,1.00E-07,0.99327,0.99087
739.4,1.00E-07,0.99145,0.98968
739.6,1.00E-07,0.98936,0.98822
739.8,1.00E-07,0.98928,0.98727
740,1.00E-07,0.98891,0.98595
740.2,1.00E-07,0.98775,0.98497
740.4,1.00E-07,0.98922,0.98389
740.6,1.00E-07,0.98879,0.9834
740.8,1.00E-07,0.98953,0.98226
741,1.00E-07,0.99143,0.98165
741.2,1.00E-07,0.99002,0.981
741.4,1.00E-07,0.98981,0.98101
741.6,1.00E-07,0.99144,0.98113
741.8,1.00E-07,0.99331,0.98132
742,1.00E-07,0.99298,0.98121
742.2,1.00E-07,0.99006,0.98146
742.4,1.00E-07,0.98742,0.98243
742.6,1.00E-07,0.98546,0.98327
742.8,1.00E-07,0.98349,0.98407
743,1.00E-07,0.98272,0.98547
743.2,1.00E-07,0.98198,0.98645
743.4,1.00E-07,0.98227,0.98767
743.6,1.00E-07,0.98155,0.98866
743.8,1.00E-07,0.98062,0.9901
744,1.00E-07,0.98133,0.99126
744.2,1.00E-07,0.98114,0.99268
744.4,1.00E-07,0.98192,0.9935
744.6,1.00E-07,0.98075,0.99515
744.8,1.00E-07,0.98205,0.99619
745,1.00E-07,0.98107,0.99702
745.2,1.00E-07,0.98,0.99758
745.4,1.00E-07,0.97945,0.9977
745.6,1.00E-07,0.98178,0.99858
745.8,1.00E-07,0.98231,0.99933
746,1.00E-07,0.98207,0.99997
746.2,1.00E-07,0.98309,0.99932
746.4,1.00E-07,0.98381,0.99943
746.6,1.00E-07,0.9841,0.99963
746.8,1.00E-07,0.98473,0.99904
747,1.00E-07,0.98575,0.99874
747.2,1.00E-07,0.98713,0.99817
747.4,1.00E-07,0.98685,0.99724
747.6,1.00E-07,0.98792,0.99645
747.8,1.00E-07,0.98762,0.99612
748,1.00E-07,0.98739,0.99543
748.2,1.00E-07,0.9877,0.99492
748.4,1.00E-07,0.98882,0.99452
748.6,1.00E-07,0.9895,0.99382
748.8,1.00E-07,0.98956,0.99344
749,1.00E-07,0.98919,0.99324
749.2,1.00E-07,0.98723,0.99289
749.4,1.00E-07,0.98863,0.99244
749.6,1.00E-07,0.98927,0.99229
749.8,1.00E-07,0.98849,0.99226
750,1.00E-07,0.9894,0.99286
750.2,1.00E-07,0.99076,0.99297
750.4,1.00E-07,0.99262,0.99307
750.6,1.00E-07,0.99385,0.99326
750.8,1.00E-07,0.9917,0.99381
751,1.00E-07,0.99111,0.99402
751.2,1.00E-07,0.98962,0.99465
751.4,1.00E-07,0.99111,0.99522
751.6,1.00E-07,0.99148,0.99573
751.8,1.00E-07,0.99169,0.99609
752,1.00E-07,0.99235,0.99704
752.2,1.00E-07,0.99286,0.99719
752.4,1.00E-07,0.99277,0.99756
752.6,1.00E-07,0.99293,0.99749
752.8,1.00E-07,0.99066,0.9978
753,1.00E-07,0.99078,0.99819
753.2,1.00E-07,0.99249,0.99812
753.4,1.00E-07,0.99133,0.99789
753.6,1.00E-07,0.99001,0.99793
753.8,1.00E-07,0.98886,0.99747
754,1.00E-07,0.98925,0.99741
754.2,1.00E-07,0.98946,0.99679
754.4,1.00E-07,0.99082,0.99629
754.6,1.00E-07,0.99144,0.99551
754.8,1.00E-07,0.99181,0.99486
755,1.00E-07,0.99129,0.99413
755.2,1.00E-07,0.99047,0.9941
755.4,1.00E-07,0.98971,0.99341
755.6,1.00E-07,0.98975,0.99246
755.8,1.00E-07,0.98949,0.9926
756,1.00E-07,0.98826,0.99193
756.2,1.00E-07,0.98954,0.99104
756.4,1.00E-07,0.99115,0.99083
756.6,1.00E-07,0.99334,0.99057
756.8,1.00E-07,0.99427,0.99086
757,1.00E-07,0.99262,0.99054
757.2,1.00E-07,0.9911,0.99021
757.4,1.00E-07,0.99013,0.99059
757.6,1.00E-07,0.99131,0.99067
757.8,1.00E-07,0.99183,0.99078
758,1.00E-07,0.99164,0.99126
758.2,1.00E-07,0.99189,0.99195
758.4,1.00E-07,0.99296,0.9923
758.6,1.00E-07,0.99216,0.9928
758.8,1.00E-07,0.98994,0.99312
759,1.00E-07,0.98849,0.99408
759.2,1.00E-07,0.98994,0.99452
759.4,1.00E-07,0.99056,0.99535
759.6,1.00E-07,0.9898,0.99618
759.8,1.00E-07,0.98944,0.99649
760,1.00E-07,0.98828,0.99654
760.2,1.00E-07,0.98735,0.99718
760.4,1.00E-07,0.98671,0.99729
760.6,1.00E-07,0.98733,0.9975
760.8,1.00E-07,0.98597,0.99786
761,1.00E-07,0.98372,0.99754
761.2,1.00E-07,0.98257,0.99744
761.4,1.00E-07,0.98262,0.99786
761.6,1.00E-07,0.985,0.99703
761.8,1.00E-07,0.98617,0.9973
762,1.00E-07,0.98513,0.9968
762.2,1.00E-07,0.98329,0.99666
762.4,1.00E-07,0.98251,0.99616
762.6,1.00E-07,0.98134,0.99609
762.8,1.00E-07,0.98244,0.99508
763,1.00E-07,0.9837,0.99517
763.2,1.00E-07,0.98244,0.99458
763.4,1.00E-07,0.98343,0.99429
763.6,1.00E-07,0.98434,0.99388
763.8,1.00E-07,0.98375,0.9935
764,1.00E-07,0.98049,0.99268
764.2,1.00E-07,0.9807,0.99294
764.4,1.00E-07,0.98021,0.99217
764.6,1.00E-07,0.98096,0.99284
764.8,1.00E-07,0.98294,0.99249
765,1.00E-07,0.98358,0.99213
765.2,1.00E-07,0.98303,0.9921
765.4,1.00E-07,0.98288,0.99195
765.6,1.00E-07,0.98427,0.99293
765.8,1.00E-07,0.9852,0.99279
766,1.00E-07,0.98649,0.99286
766.2,1.00E-07,0.98631,0.99337
766.4,1.00E-07,0.9863,0.99407
766.6,1.00E-07,0.98602,0.99392
766.8,1.00E-07,0.98641,0.99419
767,1.00E-07,0.98621,0.99414
767.2,1.00E-07,0.98651,0.9952
767.4,1.00E-07,0.98594,0.99537
767.6,1.00E-07,0.98641,0.99562
767.8,1.00E-07,0.98532,0.99609
768,1.00E-07,0.98485,0.99596
768.2,1.00E-07,0.98474,0.99596
768.4,1.00E-07,0.98435,0.9958
768.6,1.00E-07,0.98515,0.99588
768.8,1.00E-07,0.98484,0.99593
769,1.00E-07,0.98426,0.99537
769.2,1.00E-07,0.98491,0.99534
769.4,1.00E-07,0.98583,0.99547
769.6,1.00E-07,0.98424,0.99448
769.8,1.00E-07,0.98664,0.99413
770,1.00E-07,0.9855,0.99393
770.2,1.00E-07,0.9819,0.99306
770.4,1.00E-07,0.98144,0.99246
770.6,1.00E-07,0.98187,0.99153
770.8,1.00E-07,0.98311,0.99146
771,1.00E-07,0.9838,0.99176
771.2,1.00E-07,0.98336,0.99055
771.4,1.00E-07,0.98302,0.99003
771.6,1.00E-07,0.98321,0.98979
771.8,1.00E-07,0.98428,0.98935
772,1.00E-07,0.9837,0.98889
772.2,1.00E-07,0.98233,0.98834
772.4,1.00E-07,0.98229,0.98858
772.6,1.00E-07,0.98345,0.98802
772.8,1.00E-07,0.98388,0.9881
773,1.00E-07,0.98214,0.98876
773.2,1.00E-07,0.97868,0.98803
773.4,1.00E-07,0.97705,0.98821
773.6,1.00E-07,0.97655,0.98822
773.8,1.00E-07,0.97657,0.98845
774,1.00E-07,0.9751,0.98925
774.2,1.00E-07,0.97513,0.98962
774.4,1.00E-07,0.97466,0.98991
774.6,1.00E-07,0.9774,0.9904
774.8,1.00E-07,0.97891,0.99121
775,1.00E-07,0.97974,0.9919
775.2,1.00E-07,0.98038,0.9924
775.4,1.00E-07,0.98179,0.99301
775.6,1.00E-07,0.9807,0.99339
775.8,1.00E-07,0.97985,0.99402
776,1.00E-07,0.97858,0.99471
776.2,1.00E-07,0.98133,0.99473
776.4,1.00E-07,0.98263,0.99524
776.6,1.00E-07,0.98277,0.9955
776.8,1.00E-07,0.98084,0.9962
777,1.00E-07,0.97889,0.99643
777.2,1.00E-07,0.97927,0.99656
777.4,1.00E-07,0.97904,0.99678
777.6,1.00E-07,0.97873,0.99652
777.8,1.00E-07,0.97889,0.99675
778,1.00E-07,0.98001,0.99619
778.2,1.00E-07,0.97823,0.99611
778.4,1.00E-07,0.9766,0.9958
778.6,1.00E-07,0.97567,0.9952
778.8,1.00E-07,0.9769,0.99489
779,1.00E-07,0.97838,0.99436
779.2,1.00E-07,0.97893,0.99403
779.4,1.00E-07,0.98016,0.99324
779.6,1.00E-07,0.97884,0.99257
779.8,1.00E-07,0.97831,0.99199
780,1.00E-07,0.98006,0.99136
780.2,1.00E-07,0.98161,0.99092
780.4,1.00E-07,0.98002,0.99068
780.6,1.00E-07,0.97986,0.98957
780.8,1.00E-07,0.97836,0.98911
781,1.00E-07,0.97752,0.9889
781.2,1.00E-07,0.9782,0.9894
781.4,1.00E-07,0.9794,0.98852
781.6,1.00E-07,0.98148,0.98884
781.8,1.00E-07,0.98318,0.98843
782,1.00E-07,0.98175,0.98845
782.2,1.00E-07,0.98076,0.9889
782.4,1.00E-07,0.9805,0.98891
782.6,1.00E-07,0.97874,0.9893
782.8,1.00E-07,0.979,0.98957
783,1.00E-07,0.9785,0.99036
783.2,1.00E-07,0.97729,0.99076
783.4,1.00E-07,0.97897,0.9913
783.6,1.00E-07,0.98174,0.99203
783.8,1.00E-07,0.98143,0.99206
784,1.00E-07,0.98117,0.99366
784.2,1.00E-07,0.98093,0.9941
784.4,1.00E-07,0.98171,0.99398
784.6,1.00E-07,0.98324,0.99547
784.8,1.00E-07,0.98373,0.99591
785,1.00E-07,0.98637,0.99616
785.2,1.00E-07,0.98651,0.99671
785.4,1.00E-07,0.98729,0.99708
785.6,1.00E-07,0.98798,0.99664
785.8,1.00E-07,0.98576,0.99734
786,1.00E-07,0.9849,0.99697
786.2,1.00E-07,0.9842,0.99641
786.4,1.00E-07,0.98378,0.9964
786.6,1.00E-07,0.98438,0.99537
786.8,1.00E-07,0.98525,0.9952
787,1.00E-07,0.98664,0.99466
787.2,1.00E-07,0.98565,0.99376
787.4,1.00E-07,0.9854,0.99243
787.6,1.00E-07,0.9863,0.99141
787.8,1.00E-07,0.98837,0.99063
788,1.00E-07,0.98673,0.98933
788.2,1.00E-07,0.9869,0.98874
788.4,1.00E-07,0.98596,0.98773
788.6,1.00E-07,0.98525,0.9873
788.8,1.00E-07,0.9849,0.98631
789,1.00E-07,0.98185,0.98588
789.2,1.00E-07,0.98124,0.98532
789.4,1.00E-07,0.98317,0.98487
789.6,1.00E-07,0.986,0.98475
789.8,1.00E-07,0.98795,0.9846
790,1.00E-07,0.98458,0.98481
790.2,1.00E-07,0.98262,0.98548
790.4,1.00E-07,0.98302,0.98588
790.6,1.00E-07,0.98523,0.98703
790.8,1.00E-07,0.98341,0.98761
791,1.00E-07,0.98381,0.98807
791.2,1.00E-07,0.98404,0.98879
791.4,1.00E-07,0.98498,0.99049
791.6,1.00E-07,0.98368,0.99145
791.8,1.00E-07,0.98237,0.99216
792,1.00E-07,0.98251,0.99327
792.2,1.00E-07,0.98079,0.99426
792.4,1.00E-07,0.97943,0.99494
792.6,1.00E-07,0.97887,0.99553
792.8,1.00E-07,0.98012,0.99558
793,1.00E-07,0.98069,0.9958
793.2,1.00E-07,0.98141,0.99597
793.4,1.00E-07,0.98127,0.99581
793.6,1.00E-07,0.98186,0.99522
793.8,1.00E-07,0.98229,0.99484
794,1.00E-07,0.98155,0.9939
794.2,1.00E-07,0.98301,0.99363
794.4,1.00E-07,0.98266,0.99262
794.6,1.00E-07,0.98108,0.99173
794.8,1.00E-07,0.98132,0.99086
795,1.00E-07,0.98256,0.98996
795.2,1.00E-07,0.9829,0.98878
795.4,1.00E-07,0.98387,0.98784
795.6,1.00E-07,0.98453,0.98702
795.8,1.00E-07,0.98484,0.987
796,1.00E-07,0.98688,0.98638
796.2,1.00E-07,0.98821,0.9858
796.4,1.00E-07,0.98781,0.98536
796.6,1.00E-07,0.98621,0.98515
796.8,1.00E-07,0.98424,0.98519
797,1.00E-07,0.98225,0.98508
797.2,1.00E-07,0.98266,0.98571
797.4,1.00E-07,0.98135,0.98599
797.6,1.00E-07,0.97929,0.98619
797.8,1.00E-07,0.97837,0.98609
798,1.00E-07,0.9781,0.98696
